occ_code,occ_title,major_code,automation_prob,score_source,education_req,emp_cagr,emp_trend_risk,ai_exposure_score,ai_exposure_raw,wage_cagr,real_wage_growth,wage_stagnation_risk,risk_index
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,35,0.91,actual,No formal educational credential,0.025287892982121196,0.20752089136490248,0.39416666666666667,2.5766666666666667,0.05234305728867983,0.017343057288679825,0.06582633053221287,0.5139197945194791
35-9021,Dishwashers,35,0.77,actual,No formal educational credential,-0.007917552262717398,0.5654596100278552,0.2908333333333334,2.1633333333333336,0.057554731880850474,0.02255473188085047,0.02941176470588236,0.4982120200447868
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",35,0.97,actual,No formal educational credential,0.0053076395515874175,0.4331476323119777,0.41000000000000003,2.64,0.04982045402152413,0.014820454021524126,0.10364145658263302,0.5926757449497905
35-9099,"Food Preparation and Serving Related Workers, All Other",35,0.845,imputed,,0.06081984418454378,0.03899721448467963,0.5,,0.05425492071510174,0.019254920715101737,0.04621848739495793,0.4777322160061796
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,37,0.94,actual,High school diploma or equivalent,0.021356770366214306,0.23676880222841223,0.61,3.44,0.030694374801772284,-0.004305625198227719,0.6610644257703081,0.6750134243112286
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",37,0.57,actual,High school diploma or equivalent,0.03700971972207956,0.1267409470752089,0.6341666666666667,3.5366666666666666,0.02501007589226778,-0.009989924107732223,0.8319327731092436,0.536679772048095
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",37,0.66,actual,No formal educational credential,0.003506710634928245,0.44707520891364905,0.5041666666666668,3.016666666666667,0.04256953113649087,0.007569531136490865,0.24649859943977592,0.516431498365363
37-2012,Maids and Housekeeping Cleaners,37,0.69,actual,No formal educational credential,-0.010136097052454884,0.5947075208913649,0.37,2.48,0.05452875884235109,0.019528758842351085,0.0448179271708683,0.49416419325390315
37-2019,"Building Cleaning Workers, All Other",37,0.73,imputed,,0.03366144347966027,0.1504178272980501,0.5,,0.05127853929600579,0.016278539296005784,0.08543417366946782,0.45989869151003016
37-2021,Pest Control Workers,37,0.66,actual,High school diploma or equivalent,0.04130734298258831,0.10724233983286913,0.5683333333333334,3.2733333333333334,0.029134919186108776,-0.005865080813891227,0.7240896358543417,0.5361452466780584
37-3011,Landscaping and Groundskeeping Workers,37,0.95,actual,No formal educational credential,0.006014528803071961,0.4192200557103064,0.3025,2.21,0.045654465683544254,0.01065446568354425,0.1778711484593838,0.5661496834109688
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",37,0.97,actual,High school diploma or equivalent,0.014245352718722293,0.32381615598885793,0.5916666666666667,3.3666666666666667,0.030239426053468854,-0.004760573946531149,0.6750700280112045,0.701940402066119
37-3013,Tree Trimmers and Pruners,37,0.77,actual,High school diploma or equivalent,0.03815960417212905,0.12256267409470756,0.38249999999999995,2.53,0.04726394494076036,0.012263944940760357,0.1428571428571429,0.4495661062475129
37-3019,"Grounds Maintenance Workers, All Other",37,0.73,imputed,,-0.008507078970132809,0.5710306406685237,0.5,,0.04571620744638705,0.010716207446387044,0.17647058823529416,0.5576767163689988
39-1013,First-Line Supervisors of Gambling Services Workers,39,0.54,imputed,,,0.5,0.5,3.0,,,0.5,0.516
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",39,0.54,imputed,,,0.5,0.5,,,,0.5,0.516
39-1022,First-Line Supervisors of Personal Service Workers,39,0.54,imputed,,,0.5,0.6533333333333333,3.6133333333333333,,,0.5,0.5543333333333333
39-2011,Animal Trainers,39,0.1,actual,High school diploma or equivalent,0.03423108964046628,0.14484679665738165,0.4841666666666665,2.936666666666666,0.04197473371527183,0.006974733715271825,0.26610644257703087,0.22992699238469758
39-2021,Animal Caretakers,39,0.82,actual,High school diploma or equivalent,0.04220110075980621,0.10306406685236769,0.5375,3.15,0.05354678442304617,0.018546784423046164,0.053221288515406195,0.4909710066477845
39-3011,Gambling Dealers,39,0.96,actual,High school diploma or equivalent,-0.0138726075748411,0.6406685236768802,0.26749999999999996,2.07,0.09138719209759838,0.056387192097598376,0.004201680672268893,0.5796389568362164
39-3012,Gambling and Sports Book Writers and Runners,39,0.91,actual,High school diploma or equivalent,-0.030910196668136325,0.7883008356545961,0.4075,2.63,0.040316872003426596,0.005316872003426593,0.31512605042016806,0.6708040746939445
39-3019,"Gambling Service Workers, All Other",39,0.54,imputed,,0.05148664546002579,0.058495821727019504,0.5,,0.040878926828363804,0.005878926828363801,0.2983193277310925,0.3974470635050678
39-3021,Motion Picture Projectionists,39,0.97,actual,No formal educational credential,-0.1557169885690206,0.9944289693593314,0.3308333333333334,2.3233333333333337,0.10360016613634615,0.06860016613634615,0.0028011204481792618,0.6700142952724266
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",39,0.96,actual,No formal educational credential,-0.013547660910339432,0.6350974930362117,0.3424999999999999,2.3699999999999997,0.04935930103424857,0.014359301034248567,0.11344537815126055,0.6136613053299315
39-3091,Amusement and Recreation Attendants,39,0.72,actual,No formal educational credential,0.031639883382523104,0.16713091922005574,0.4658333333333333,2.8633333333333333,0.048307945475571934,0.01330794547557193,0.13165266106442575,0.4576324163370083
39-3092,Costume Attendants,39,0.61,actual,High school diploma or equivalent,0.0011020551635689824,0.48050139275766013,0.47666666666666657,2.9066666666666663,0.046960108555339275,0.011960108555339272,0.14845938375350143,0.4815358527812239
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",39,0.43,actual,High school diploma or equivalent,-0.017525103548974408,0.6838440111420613,0.18416666666666665,1.7366666666666666,0.053406801227142475,0.018406801227142472,0.05742296918767509,0.36342391427323023
39-3099,"Entertainment Attendants and Related Workers, All Other",39,0.54,imputed,,0.036854303708624414,0.128133704735376,0.5,,0.023700230509431597,-0.011299769490568407,0.8627450980392157,0.4960385056529576
39-4011,Embalmers,39,0.54,actual,Postsecondary nondegree award,-0.0064411437272051675,0.5557103064066853,0.6933333333333334,3.7733333333333334,0.03261871176799769,-0.0023812882320023154,0.5980392156862745,0.5901812769676116
39-4012,Crematory Operators,39,0.54,imputed,,,0.5,0.5,,,,0.5,0.516
39-4021,Funeral Attendants,39,0.37,actual,High school diploma or equivalent,-0.01813767354202589,0.6908077994428969,0.4258333333333333,2.703333333333333,0.038855564783014884,0.003855564783014881,0.3529411764705882,0.4455610696925009
39-4031,"Morticians, Undertakers, and Funeral Arrangers",39,0.54,imputed,,-0.0035904468797363087,0.5250696378830084,0.6633333333333334,3.6533333333333338,0.0013334745116777569,-0.033666525488322246,0.9929971988795518,0.6357968407418678
39-5011,Barbers,39,0.8,actual,Postsecondary nondegree award,-0.041152278459291036,0.8454038997214485,0.32500000000000007,2.3000000000000003,0.05104340839217003,0.016043408392170028,0.08963585434173671,0.5837761580955503
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",39,0.11,actual,Postsecondary nondegree award,-0.029577357795471215,0.775766016713092,0.49083333333333334,2.9633333333333334,0.05514831589201186,0.020148315892011853,0.037815126050420145,0.32753380558351475
39-5091,"Makeup Artists, Theatrical and Performance",39,0.01,actual,Postsecondary nondegree award,-0.04114006430540951,0.8440111420612814,0.4883333333333333,2.953333333333333,0.05130718438803772,0.016307184388037715,0.08263305322128855,0.3072805197287829
39-5092,Manicurists and Pedicurists,39,0.95,actual,Postsecondary nondegree award,0.047808951106503406,0.0807799442896936,0.19333333333333336,1.7733333333333334,0.05877338804393473,0.023773388043934723,0.026610644257703098,0.4484809188299275
39-5093,Shampooers,39,0.79,actual,No formal educational credential,-0.07301180541575214,0.9387186629526463,0.37416666666666665,2.4966666666666666,0.05380046577599762,0.018800465775997616,0.050420168067226934,0.6048484244672799
39-5094,Skincare Specialists,39,0.29,actual,Postsecondary nondegree award,0.05311046085412752,0.05431754874651806,0.4866666666666667,2.9466666666666668,0.05204642886347388,0.017046428863473878,0.0714285714285714,0.259244462130256
39-6011,Baggage Porters and Bellhops,39,0.83,actual,High school diploma or equivalent,-0.05496234204657868,0.8969359331476323,0.5583333333333332,3.233333333333333,0.052324147831768864,0.01732414783176886,0.0672268907563025,0.6610545535763052
39-6012,Concierges,39,0.21,actual,High school diploma or equivalent,0.03971583334884432,0.11281337047353757,0.5783333333333333,3.313333333333333,0.034392853742901686,-0.0006071462570983177,0.5280112044817927,0.33034768810030973
39-9011,Childcare Workers,39,0.084,actual,High school diploma or equivalent,-0.01199041960079017,0.6155988857938719,0.45833333333333337,2.8333333333333335,0.05172954642402838,0.01672954642402838,0.07422969187675066,0.2824375642736203
39-9011,Childcare Workers,39,0.084,actual,High school diploma or equivalent,-0.01199041960079017,0.6155988857938719,0.3933333333333334,2.5733333333333337,0.05172954642402838,0.01672954642402838,0.07422969187675066,0.26618756427362034
39-9031,Exercise Trainers and Group Fitness Instructors,39,0.085,actual,High school diploma or equivalent,0.006565888351269589,0.41225626740947074,0.42833333333333334,2.7133333333333334,0.023413150513604597,-0.011586849486395406,0.8697478991596639,0.3539967716891771
39-9032,Recreation Workers,39,0.0061,actual,High school diploma or equivalent,-0.00916967719306594,0.5807799442896936,0.71,3.84,0.04497675496334819,0.009976754963348183,0.19327731092436973,0.32508758549659417
39-9041,Residential Advisors,39,0.064,actual,High school diploma or equivalent,-0.03450766837645647,0.8119777158774373,0.6466666666666666,3.5866666666666664,0.05635429568367201,0.021354295683672003,0.03361344537815125,0.3547042266488768
39-9099,"Personal Care and Service Workers, All Other",39,0.54,imputed,,0.0034762189325598936,0.44846796657381616,0.5,,0.05128217854209516,0.016282178542095155,0.08403361344537819,0.44329863533157
41-1011,First-Line Supervisors of Retail Sales Workers,41,0.28,actual,High school diploma or equivalent,-0.007383417752522825,0.5640668523676879,0.5008333333333334,3.0033333333333334,0.024436283046934015,-0.010563716953065988,0.8487394957983193,0.4773326281766188
41-1012,First-Line Supervisors of Non-Retail Sales Workers,41,0.075,actual,High school diploma or equivalent,-0.020346807207381357,0.7116991643454039,0.6766666666666667,3.706666666666667,0.023254259052878812,-0.011745740947121192,0.8739495798319328,0.4725989365105374
41-2011,Cashiers,41,0.97,actual,No formal educational credential,-0.022986026502318735,0.7284122562674095,0.33499999999999996,2.34,0.05218344760772431,0.017183447607724306,0.06862745098039214,0.6277265689005407
41-2012,Gambling Change Persons and Booth Cashiers,41,0.83,actual,High school diploma or equivalent,-0.0032096693795500286,0.5222841225626741,0.5933333333333334,3.3733333333333335,0.05310046666438328,0.01810046666438328,0.06022408963585435,0.5938237712912463
41-2021,Counter and Rental Clerks,41,0.97,actual,No formal educational credential,-0.008902095416578715,0.5779944289693593,0.6916666666666668,3.766666666666667,0.05603966200732602,0.021039662007326015,0.03501400560224088,0.6817676533008747
41-2022,Parts Salespersons,41,0.98,actual,No formal educational credential,0.008309703132769686,0.3955431754874652,0.6566666666666667,3.626666666666667,0.03659776761845279,0.001597767618452789,0.43557422969187676,0.7006114362179412
41-2031,Retail Salespersons,41,0.92,actual,No formal educational credential,-0.018688008444617377,0.6949860724233983,0.46499999999999997,2.86,0.04022307361736055,0.005223073617360546,0.31932773109243695,0.6711463741485453
41-3011,Advertising Sales Agents,41,0.54,actual,High school diploma or equivalent,-0.05184397855471534,0.8899721448467967,0.5641666666666666,3.2566666666666664,0.03510705771880973,0.0001070577188097277,0.4943977591036415,0.6091957595015722
41-3021,Insurance Sales Agents,41,0.92,actual,High school diploma or equivalent,0.02839421525393493,0.1852367688022284,0.5633333333333334,3.2533333333333334,0.02640969260636572,-0.008590307393634283,0.7997198879551821,0.6658386702870563
41-3031,"Securities, Commodities, and Financial Services Sales Agents",41,0.016,actual,Bachelor's degree,0.023574538335126904,0.21866295264623958,0.7174999999999999,3.8699999999999997,0.014377978364265687,-0.020622021635734317,0.9593837535014006,0.373415153554458
41-3041,Travel Agents,41,0.099,actual,High school diploma or equivalent,-0.03255926100573936,0.7966573816155988,0.6791666666666667,3.716666666666667,0.03583646979785793,0.000836469797857925,0.4635854341736695,0.4382609581158369
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",41,0.855,imputed,,,0.5,0.5,,,,0.5,0.642
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41,0.25,actual,Bachelor's degree,-0.013388439787814677,0.6309192200557103,0.38750000000000007,2.5500000000000003,0.03862738959432965,0.0036273895943296497,0.36274509803921573,0.3774706087170245
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41,0.25,actual,Bachelor's degree,-0.013388439787814677,0.6309192200557103,0.6408333333333333,3.563333333333333,0.03862738959432965,0.0036273895943296497,0.36274509803921573,0.4408039420503578
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",41,0.85,actual,High school diploma or equivalent,-0.012293422402436471,0.6183844011142061,0.6233333333333334,3.4933333333333336,0.024893791210335303,-0.0101062087896647,0.8361344537815126,0.7449303816234014
41-9011,Demonstrators and Product Promoters,41,0.51,actual,High school diploma or equivalent,-0.03240000915473795,0.7952646239554317,0.4341666666666667,2.736666666666667,0.04604482812043775,0.01104482812043775,0.16246498599439774,0.49596433935691275
41-9012,Models,41,0.98,actual,No formal educational credential,0.019149009155088326,0.26323119777158777,0.1975,1.79,0.1267736578957699,0.09177365789576988,0.0014005602240896309,0.49423132358793104
41-9021,Real Estate Brokers,41,0.97,actual,High school diploma or equivalent,0.019322207278713588,0.26183844011142066,0.6825000000000001,3.7300000000000004,0.008829222997058572,-0.02617077700294143,0.9761904761904762,0.7574212594508556
41-9022,Real Estate Sales Agents,41,0.86,actual,High school diploma or equivalent,0.030438264490144862,0.1740947075208914,0.6333333333333333,3.533333333333333,0.017125357355982196,-0.017874642644017807,0.9439775910364145,0.6787489134929738
41-9031,Sales Engineers,41,0.0041,actual,Bachelor's degree,-0.033456969136211656,0.8036211699164345,0.6033333333333334,3.4133333333333336,0.026171954790931373,-0.00882804520906863,0.8081232492997199,0.4344160547115783
41-9041,Telemarketers,41,0.99,actual,No formal educational credential,-0.1372006845879088,0.9902506963788301,0.6875,3.75,0.03920786867041981,0.0042078686704198065,0.34593837535014005,0.817815895578287
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",41,0.94,actual,No formal educational credential,-0.1609824298749699,0.9958217270194986,0.38583333333333336,2.5433333333333334,0.03649162303179443,0.0014916230317944257,0.43977591036414565,0.7375890652918549
41-9099,"Sales and Related Workers, All Other",41,0.855,imputed,,-0.0037900415083447214,0.5264623955431755,0.5,,0.05403651480421301,0.019036514804213006,0.0490196078431373,0.5796454202851057
43-1011,First-Line Supervisors of Office and Administrative Support Workers,43,0.014,actual,High school diploma or equivalent,-0.00400014693573314,0.5278551532033426,0.7633333333333334,4.053333333333334,0.031023756345094355,-0.003976243654905648,0.6512605042016807,0.39969343960425396
43-2011,"Switchboard Operators, Including Answering Service",43,0.96,actual,High school diploma or equivalent,-0.09987262435421052,0.967966573816156,0.48749999999999993,2.9499999999999997,0.044010753575787875,0.009010753575787872,0.2100840336134454,0.730980919805248
43-2021,Telephone Operators,43,0.97,actual,High school diploma or equivalent,-0.05667034285980865,0.9052924791086351,0.6608333333333333,3.643333333333333,0.01921739756462726,-0.015782602435372745,0.9229691876750701,0.8727122073063209
43-2099,"Communications Equipment Operators, All Other",43,0.945,imputed,,-0.0768329847317929,0.947075208913649,0.5,,0.05255429968669034,0.01755429968669034,0.06162464985994398,0.7016587392617214
43-3011,Bill and Account Collectors,43,0.95,actual,High school diploma or equivalent,-0.06345880234105084,0.9275766016713092,0.5641666666666666,3.2566666666666664,0.03631308108457021,0.0013130810845702057,0.4509803921568627,0.7742040458244579
43-3021,Billing and Posting Clerks,43,0.96,actual,High school diploma or equivalent,-0.021140803432294186,0.7172701949860725,0.6766666666666667,3.706666666666667,0.037306236205644216,0.002306236205644213,0.40896358543417366,0.7579652434790073
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",43,0.98,actual,"Some college, no degree",-0.015317963935990941,0.6615598885793872,0.6583333333333333,3.6333333333333333,0.03495672188125143,-4.3278118748574235e-05,0.5042016806722689,0.764525563150051
43-3041,Gambling Cage Workers,43,0.39,actual,High school diploma or equivalent,-0.014821713527078284,0.6545961002785515,0.5508333333333333,3.203333333333333,0.0452731792355614,0.010273179235561397,0.1834733893557423,0.45214856179240503
43-3051,Payroll and Timekeeping Clerks,43,0.97,actual,High school diploma or equivalent,0.008800055454315281,0.38997214484679665,0.7191666666666667,3.876666666666667,0.03741569099673714,0.0024156909967371354,0.40476190476190477,0.7065003813503118
43-3061,Procurement Clerks,43,0.98,actual,High school diploma or equivalent,-0.028031634850270937,0.7632311977715878,0.6675,3.67,0.027948647391987214,-0.00705135260801279,0.7492997198879552,0.8239161975375109
43-3071,Tellers,43,0.98,actual,High school diploma or equivalent,-0.04903639493576306,0.8802228412256268,0.6941666666666667,3.776666666666667,0.0497876332859597,0.014787633285959695,0.10504201680672265,0.7573425374328004
43-3099,"Financial Clerks, All Other",43,0.945,imputed,,0.0225951275516727,0.22701949860724235,0.5,,0.03735122001310276,0.002351220013102756,0.4061624649859944,0.6093282694693476
43-4011,Brokerage Clerks,43,0.98,actual,High school diploma or equivalent,-0.05921692375638621,0.915041782729805,0.6224999999999999,3.4899999999999998,0.04386783628190183,0.008867836281901825,0.2142857142857143,0.7627762136888182
43-4021,Correspondence Clerks,43,0.86,actual,High school diploma or equivalent,-0.03386501876354919,0.807799442896936,0.6808333333333333,3.723333333333333,0.030420537212959786,-0.004579462787040217,0.6680672268907564,0.775978305946334
43-4031,"Court, Municipal, and License Clerks",43,0.46,actual,High school diploma or equivalent,0.03388696786177703,0.14763231197771587,0.6958333333333333,3.783333333333333,0.03508289183021862,8.289183021861768e-05,0.4957983193277311,0.46185454362803624
43-4041,"Credit Authorizers, Checkers, and Clerks",43,0.97,actual,High school diploma or equivalent,-0.12229673457369428,0.9846796657381616,0.7433333333333333,3.973333333333333,0.03407283299236785,-0.0009271670076321514,0.5350140056022409,0.8510213673213018
43-4051,Customer Service Representatives,43,0.55,actual,High school diploma or equivalent,-0.014314308223685068,0.6462395543175488,0.7241666666666666,3.8966666666666665,0.035604310877628276,0.0006043108776282724,0.4733893557422969,0.601297980891521
43-4061,"Eligibility Interviewers, Government Programs",43,0.7,actual,High school diploma or equivalent,0.016725897328262684,0.28690807799442897,0.7991666666666666,4.196666666666666,0.02721157122395579,-0.007788428776044215,0.7773109243697479,0.6537699209210146
43-4071,File Clerks,43,0.97,actual,High school diploma or equivalent,-0.05610648141224317,0.9025069637883009,0.8183333333333334,4.273333333333333,0.04362949814993655,0.008629498149936549,0.22128851540616246,0.8062780034019179
43-4081,"Hotel, Motel, and Resort Desk Clerks",43,0.94,actual,High school diploma or equivalent,0.00035022836736442464,0.4888579387186629,0.6191666666666666,3.4766666666666666,0.050802304690495514,0.01580230469049551,0.09243697478991597,0.6424288006288866
43-4111,"Interviewers, Except Eligibility and Loan",43,0.94,actual,High school diploma or equivalent,-0.03703115171151372,0.83008356545961,0.825,4.3,0.041576062208993125,0.006576062208993122,0.27871148459383754,0.7900734357809975
43-4121,"Library Assistants, Clerical",43,0.95,actual,High school diploma or equivalent,-0.005633922104622102,0.5431754874651811,0.5808333333333334,3.3233333333333337,0.04484629770452453,0.009846297704524526,0.196078431372549,0.663255195532252
43-4131,Loan Interviewers and Clerks,43,0.92,actual,High school diploma or equivalent,-0.042060466909797034,0.8467966573816156,0.7225,3.89,0.03489346864577314,-0.0001065313542268631,0.5070028011204482,0.7940347516443903
43-4141,New Accounts Clerks,43,0.99,actual,High school diploma or equivalent,-0.016795425283751553,0.6754874651810585,0.48250000000000004,2.93,0.042064224355355284,0.007064224355355281,0.26050420168067223,0.6907981232883126
43-4151,Order Clerks,43,0.98,actual,High school diploma or equivalent,-0.10161202893676691,0.9707520891364902,0.8183333333333334,4.273333333333333,0.04350629310350951,0.008506293103509505,0.22549019607843135,0.8245572805723961
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",43,0.9,actual,Associate's degree,-0.04507501978818074,0.862116991643454,0.7766666666666666,4.1066666666666665,0.033027852847089534,-0.0019721471529104695,0.5770308123249299,0.813144686844097
43-4171,Receptionists and Information Clerks,43,0.96,actual,High school diploma or equivalent,-0.019355643515922116,0.6991643454038997,0.5158333333333333,3.063333333333333,0.03821065973051274,0.0032106597305127382,0.37675070028011204,0.7093038074561301
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,43,0.61,actual,High school diploma or equivalent,-0.01509872441752369,0.6573816155988859,0.6608333333333333,3.643333333333333,0.025077157123131855,-0.009922842876868149,0.8277310924369747,0.6648443203186567
43-4199,"Information and Record Clerks, All Other",43,0.945,imputed,,-0.019823934747478456,0.701949860724234,0.5,,0.029880846404320538,-0.005119153595679465,0.6904761904761905,0.7469614007162754
43-5011,Cargo and Freight Agents,43,0.99,actual,High school diploma or equivalent,0.00814254539779502,0.3983286908077994,0.5750000000000001,3.3000000000000003,0.03147316407426781,-0.0035268359257321913,0.6288515406162465,0.7137434692539969
43-5011,Cargo and Freight Agents,43,0.99,actual,High school diploma or equivalent,0.00814254539779502,0.3983286908077994,0.745,3.98,0.03147316407426781,-0.0035268359257321913,0.6288515406162465,0.7562434692539969
43-5021,Couriers and Messengers,43,0.94,actual,High school diploma or equivalent,-0.013925962777302181,0.6448467966573816,0.5191666666666667,3.0766666666666667,0.04247542387246894,0.007475423872468939,0.25210084033613445,0.6725761520485631
43-5031,Public Safety Telecommunicators,43,0.49,actual,High school diploma or equivalent,0.010883860471242901,0.3635097493036211,0.8208333333333333,4.283333333333333,0.03940778109354959,0.004407781093549584,0.3389355742296919,0.5247506193285114
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43,0.96,actual,High school diploma or equivalent,0.00208107582296857,0.4665738161559888,0.5983333333333333,3.393333333333333,0.03529293523043453,0.00029293523043452674,0.4901960784313726,0.700427508329237
43-5041,"Meter Readers, Utilities",43,0.85,actual,High school diploma or equivalent,-0.0751431997024502,0.9428969359331476,0.6616666666666666,3.6466666666666665,0.03127748892476667,-0.0037225110752333312,0.6372549019607843,0.7895842891474137
43-5051,Postal Service Clerks,43,0.95,actual,High school diploma or equivalent,-0.009528527738888015,0.584958217270195,0.5916666666666667,3.3666666666666667,0.028365862446008805,-0.006634137553991198,0.7394957983193278,0.7558326798686049
43-5052,Postal Service Mail Carriers,43,0.68,actual,High school diploma or equivalent,-0.0057687764619885895,0.5473537604456824,0.3125,2.25,0.02733879877552914,-0.007661201224470865,0.7717086834733894,0.5753520546101449
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43,0.79,actual,High school diploma or equivalent,0.0018743764498658777,0.47214484679665736,0.44333333333333336,2.7733333333333334,0.021380139032191714,-0.01361986096780829,0.8949579831932774,0.6555060001716564
43-5061,"Production, Planning, and Expediting Clerks",43,0.88,actual,High school diploma or equivalent,0.015576537206857033,0.3050139275766016,0.6583333333333333,3.6333333333333333,0.03150434966829341,-0.0034956503317065957,0.6274509803921569,0.6717037659074773
43-5071,"Shipping, Receiving, and Inventory Clerks",43,0.98,actual,High school diploma or equivalent,0.031919462988801994,0.16573816155988863,0.5683333333333334,3.2733333333333334,0.042495333018794046,0.007495333018794043,0.2507002801120448,0.6048360076621178
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",43,0.95,actual,High school diploma or equivalent,-0.029712404742097576,0.7785515320334262,0.7633333333333334,4.053333333333334,0.048895723287594395,0.013895723287594391,0.12324929971988796,0.7450310346980018
43-6011,Executive Secretaries and Executive Administrative Assistants,43,0.86,actual,High school diploma or equivalent,-0.030321499327049195,0.7827298050139275,0.6325,3.53,0.03656234188160945,0.001562341881609447,0.438375350140056,0.7244272635237939
43-6012,Legal Secretaries and Administrative Assistants,43,0.98,actual,High school diploma or equivalent,-0.017533365090126596,0.6852367688022284,0.7625,4.05,0.027779153050219385,-0.007220846949780618,0.7563025210084033,0.8331177319117062
43-6013,Medical Secretaries and Administrative Assistants,43,0.81,actual,High school diploma or equivalent,0.07347333739075435,0.0236768802228412,0.7374999999999999,3.9499999999999997,0.03377732679395895,-0.0012226732060410528,0.5448179271708684,0.5948330651201985
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43,0.96,actual,High school diploma or equivalent,-0.03342147041593435,0.8022284122562674,0.5691666666666667,3.276666666666667,0.03792466628545221,0.00292466628545221,0.3879551820728291,0.7449306264288446
43-9021,Data Entry Keyers,43,0.99,actual,High school diploma or equivalent,-0.04462631931289962,0.8593314763231198,0.7883333333333333,4.153333333333333,0.03631520968722235,0.0013152096872223462,0.44817927170868344,0.8321765193542598
43-9022,Word Processors and Typists,43,0.81,actual,High school diploma or equivalent,-0.05784630348079223,0.9094707520891365,0.6208333333333332,3.483333333333333,0.03144260958485812,-0.0035573904151418867,0.6302521008403361,0.7556402988772111
43-9031,Desktop Publishers,43,0.16,actual,Associate's degree,-0.1533184911099763,0.9930362116991643,0.5783333333333333,3.313333333333333,0.04108382079952144,0.006083820799521439,0.2913165266106442,0.45088805466476284
43-9041,Insurance Claims and Policy Processing Clerks,43,0.98,actual,High school diploma or equivalent,-0.0348055111171961,0.8175487465181058,0.6825000000000001,3.7300000000000004,0.03304077830813612,-0.0019592216918638827,0.5742296918767507,0.8122692030851338
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",43,0.94,actual,High school diploma or equivalent,-0.06153709929412832,0.9192200557103064,0.44166666666666676,2.766666666666667,0.03818474384255399,0.0031847438425539887,0.37815126050420167,0.7269833668843583
43-9061,"Office Clerks, General",43,0.96,actual,High school diploma or equivalent,-0.026413542808225166,0.7493036211699164,0.5783333333333333,3.313333333333333,0.040317891319332944,0.00531789131933294,0.3137254901960784,0.7255028810967283
43-9071,"Office Machine Operators, Except Computer",43,0.92,actual,High school diploma or equivalent,-0.0898667162837905,0.9610027855153204,0.4708333333333333,2.8833333333333333,0.032587547720521304,-0.0024124522794786996,0.5994397759103641,0.7678248568229521
43-9081,Proofreaders and Copy Markers,43,0.84,actual,Bachelor's degree,-0.10323398470292522,0.9721448467966574,0.6216666666666666,3.4866666666666664,0.0389110618772921,0.0039110618772920935,0.35014005602240894,0.7383666444293595
43-9111,Statistical Assistants,43,0.66,actual,Bachelor's degree,-0.11423384074211718,0.9777158774373259,0.8,4.2,0.015092978445937932,-0.01990702155406207,0.9523809523809523,0.802400318344608
43-9199,"Office and Administrative Support Workers, All Other",43,0.945,imputed,,-0.0031621298076108806,0.520891364902507,0.5,,0.03802741442679736,0.0030274144267973535,0.3851540616246498,0.6649513822241989
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",45,0.57,actual,High school diploma or equivalent,0.03619166895302972,0.13231197771587744,0.59,3.36,0.030622411216569168,-0.004377588783430836,0.6624649859943977,0.5013321434423351
45-2011,Agricultural Inspectors,45,0.94,actual,Bachelor's degree,0.012170588919998337,0.35376044568245124,0.6900000000000001,3.7600000000000002,0.025711623760420688,-0.009288376239579316,0.8165266106442577,0.7417310807331289
45-2021,Animal Breeders,45,0.95,actual,High school diploma or equivalent,-0.06693051990449472,0.9303621169916434,0.5216666666666666,3.0866666666666664,0.04083572997511853,0.005835729975118525,0.30112044817927175,0.7416571572918862
45-2041,"Graders and Sorters, Agricultural Products",45,0.41,actual,No formal educational credential,-0.05783812384809928,0.9080779944289694,0.48249999999999993,2.9299999999999997,0.04645690757086873,0.01145690757086873,0.15546218487394958,0.4895599266168864
45-2091,Agricultural Equipment Operators,45,0.8300000000000001,imputed,,0.01286816499593213,0.34540389972144847,0.5233333333333333,3.0933333333333333,0.04269356387791956,0.007693563877919557,0.2450980392156863,0.5686788191599761
